node_id, total_out, total_in, pos_in, neg_in, pos_out,neg_out
Geometry guy, 0, 3, 2, 1, 0, 0
RevRagnarok, 0, 2, 2, 0, 0, 0
Sopoforic, 0, 1, 1, 0, 0, 0
Ruud Koot, 0, 12, 7, 5, 0, 0
Paul August, 0, 15, 14, 1, 0, 0
DavidCBryant, 0, 1, 1, 0, 0, 0
Tompw, 0, 1, 1, 0, 0, 0
Wiggy!, 0, 1, 1, 0, 0, 0
Seventy dot, 0, 4, 4, 0, 0, 0
Krellis, 0, 6, 6, 0, 0, 0
Deon555/Signhere, 0, 2, 2, 0, 0, 0
Firefoxman, 88, 4, 2, 2, 0, 88
Punk Boi 8, 0, 1, 1, 0, 0, 0
SGGH, 43, 5, 1, 4, 42, 1
Dep. Garcia, 0, 5, 5, 0, 0, 0
Dep. Garcia/Help Desk, 0, 5, 5, 0, 0, 0
Dep. Garcia/Complaints Department, 0, 5, 5, 0, 0, 0
Aude, 71, 26, 14, 12, 71, 0
Sereh888 (page does not exist), 0, 1, 1, 0, 0, 0
.5Edemon, 169, 0, 0, 0, 70, 99
Dante Alighieri, 0, 6, 4, 2, 0, 0
Kntrabssi, 0, 9, 8, 1, 0, 0
Ben, 0, 2, 2, 0, 0, 0
Psychonaut, 0, 2, 1, 1, 0, 0
Leprechaun99, 0, 1, 1, 0, 0, 0
Pigman (page does not exist), 0, 44, 16, 28, 0, 0
Raystorm, 0, 12, 5, 7, 0, 0
Xnuala, 47, 23, 20, 3, 39, 8
SatyrTN, 74, 4, 1, 3, 0, 74
Xdenizen, 0, 18, 2, 16, 0, 0
Hornandsoccer, 0, 5, 5, 0, 0, 0
Aleta, 78, 5, 1, 4, 0, 78
Lwarf, 0, 4, 3, 1, 0, 0
Sa.vakilian, 0, 1, 1, 0, 0, 0
Mrholybrain, 0, 3, 3, 0, 0, 0
Chrislintott, 0, 1, 1, 0, 0, 0
Navou (page does not exist), 0, 4, 3, 1, 0, 0
Shenme, 0, 9, 6, 3, 0, 0
Pedro, 101, 350, 71, 279, 92, 9
Conti, 0, 3, 1, 2, 0, 0
Malcolm (page does not exist), 0, 6, 6, 0, 0, 0
ICUDocMD, 0, 1, 1, 0, 0, 0
Mmackinnon, 0, 1, 1, 0, 0, 0
Social Studiously, 0, 1, 1, 0, 0, 0
Chasingsol, 0, 14, 1, 13, 0, 0
Luffy487, 0, 1, 1, 0, 0, 0
ArthurWeasley (page does not exist), 0, 1, 1, 0, 0, 0
Kjetil r, 0, 3, 3, 0, 0, 0
Sabine's Sunbird, 0, 9, 3, 6, 0, 0
Lakers, 0, 10, 10, 0, 0, 0
Seattle Skier, 0, 3, 3, 0, 0, 0
Waggers, 38, 17, 10, 7, 35, 3
Twenty Years (page does not exist), 0, 25, 13, 12, 0, 0
Trey56, 0, 1, 1, 0, 0, 0
ais523, 61, 0, 0, 0, 60, 1
X42bn6, 0, 5, 5, 0, 0, 0
Inkbottle, 0, 1, 1, 0, 0, 0
Wikidenizen, 0, 2, 2, 0, 0, 0
Aaron Bowen, 0, 1, 1, 0, 0, 0
EliminatorJR, 62, 9, 9, 0, 59, 3
Atlas87, 0, 1, 1, 0, 0, 0
Anynobody, 0, 8, 8, 0, 0, 0
Davidelit, 0, 2, 1, 1, 0, 0
Cremepuff222, 82, 35, 19, 16, 0, 82
Hirak 99, 0, 1, 1, 0, 0, 0
HumanThing, 0, 1, 1, 0, 0, 0
Squiddy, 0, 5, 5, 0, 0, 0
Canticle, 0, 1, 1, 0, 0, 0
Whereizben, 0, 2, 2, 0, 0, 0
NDCompuGeek, 0, 5, 5, 0, 0, 0
CyclePat, 0, 4, 1, 3, 0, 0
Homestarmy, 0, 6, 6, 0, 0, 0
Dereks1x, 0, 4, 3, 1, 0, 0
Olando, 0, 3, 3, 0, 0, 0
PullToOpen, 75, 0, 0, 0, 72, 3
Abeg92, 0, 30, 29, 1, 0, 0
Abeg92/Esperanza, 0, 8, 8, 0, 0, 0
Kyoko, 0, 11, 5, 6, 0, 0
IAmTheCoinMan, 0, 1, 0, 1, 0, 0
DLand, 0, 2, 1, 1, 0, 0
Kimon, 0, 2, 2, 0, 0, 0
Lmcelhiney, 0, 2, 2, 0, 0, 0
Sparkit, 0, 1, 1, 0, 0, 0
MrMacMan, 0, 1, 1, 0, 0, 0
Honda Pilot, 0, 2, 0, 2, 0, 0
Soumyasch, 64, 1, 0, 1, 48, 16
Deiv007, 0, 1, 1, 0, 0, 0
Jigs41793, 0, 1, 1, 0, 0, 0
Abhinandan verma, 0, 1, 1, 0, 0, 0
Sn0wflake, 27, 57, 49, 8, 21, 6
Gnanapiti, 0, 1, 1, 0, 0, 0
Dineshkannambadi, 0, 2, 1, 1, 0, 0
Rockstar915, 0, 7, 6, 1, 0, 0
Naveenbm, 0, 1, 1, 0, 0, 0
Warrens, 0, 2, 2, 0, 0, 0
LeCour, 0, 8, 8, 0, 0, 0
Netesq, 0, 1, 1, 0, 0, 0
Smee, 0, 7, 7, 0, 0, 0
Xiner/Editor conflicts, 0, 1, 0, 1, 0, 0
4kinnel (page does not exist), 0, 1, 0, 1, 0, 0
Greeves, 65, 5, 2, 3, 37, 28
Alnokta, 0, 4, 4, 0, 0, 0
Bobo The Ninja, 0, 4, 4, 0, 0, 0
Dariusk, 0, 1, 1, 0, 0, 0
Shipmaster, 0, 1, 1, 0, 0, 0
Karim Prince, 0, 1, 1, 0, 0, 0
Vassyana, 18, 19, 12, 7, 0, 18
Hemlock Martinis, 0, 7, 4, 3, 0, 0
CattleGirl, 62, 18, 12, 6, 58, 4
CattleGirl/Autograph Book, 0, 3, 2, 1, 0, 0
VirtualSteve, 80, 57, 35, 22, 76, 4
U.S.A.U.S.A.U.S.A., 0, 36, 18, 18, 0, 0
Rigadoun, 46, 18, 7, 11, 0, 46
Z4ns4tsu, 0, 1, 1, 0, 0, 0
Вasil, 0, 3, 3, 0, 0, 0
Goodnightmush, 34, 9, 9, 0, 34, 0
Mikeblas, 35, 0, 0, 0, 33, 2
DeLarge, 0, 2, 2, 0, 0, 0
Ben MacDui, 0, 31, 5, 26, 0, 0
Bencherlite, 1, 41, 3, 38, 0, 1
TigranTheGreat, 0, 1, 1, 0, 0, 0
Ale jrb, 0, 12, 2, 10, 0, 0
Makalp, 0, 2, 1, 1, 0, 0
Mr.Z-man, 50, 39, 10, 29, 43, 7
Dgies/Admin coaching, 0, 1, 0, 1, 0, 0
SMcCandlish, 0, 31, 5, 26, 0, 0
NL-Ninane, 0, 1, 1, 0, 0, 0
Seed 2.0, 0, 11, 10, 1, 0, 0
Vendettax, 0, 3, 2, 1, 0, 0
Jeff Defender, 0, 1, 0, 1, 0, 0
68.237.229.68, 0, 1, 0, 1, 0, 0
Jbl1975, 0, 1, 0, 1, 0, 0
Fuhghettaboutit, 75, 12, 2, 10, 64, 11
Chickyfuzz14, 0, 4, 3, 1, 0, 0
FisherQueen, 91, 3, 1, 2, 83, 8
JavaTenor, 0, 19, 17, 2, 0, 0
Scottydude, 0, 1, 1, 0, 0, 0
Carlosguitar, 28, 77, 40, 37, 0, 28
Iridescenti (page does not exist), 0, 8, 6, 2, 0, 0
Philippe, 67, 94, 48, 46, 64, 3
FlatGenius (page does not exist), 0, 1, 0, 1, 0, 0
Hemlock_Martinis, 54, 0, 0, 0, 33, 21
Camaron1, 46, 28, 25, 3, 0, 46
Bfissa (page does not exist), 0, 1, 1, 0, 0, 0
JodyB, 60, 129, 85, 44, 43, 17
Y, 0, 61, 40, 21, 0, 0
Madman bum and angel, 0, 10, 10, 0, 0, 0
HubmaN, 0, 1, 0, 1, 0, 0
Rackabello (page does not exist), 0, 5, 1, 4, 0, 0
Rbj, 0, 1, 0, 1, 0, 0
Proabivouac, 0, 6, 3, 3, 0, 0
Knowpedia, 0, 1, 1, 0, 0, 0
Sam, 0, 3, 1, 2, 0, 0
PatPeter, 0, 1, 1, 0, 0, 0
The Boy that time forgot, 0, 1, 1, 0, 0, 0
Killing sparrows, 0, 1, 1, 0, 0, 0
VK35, 0, 10, 10, 0, 0, 0
Z.E.R.O./Autograph Book, 0, 1, 1, 0, 0, 0
Jimbo, 0, 1, 0, 1, 0, 0
Staecker, 51, 0, 0, 0, 46, 5
Neutrality, 84, 127, 112, 15, 58, 26
AKAF, 0, 10, 7, 3, 0, 0
wrp103_.28Bill_Pringle.29, 54, 0, 0, 0, 37, 17
Wrp103, 0, 2, 0, 2, 0, 0
AldeBaer (page does not exist), 0, 69, 64, 5, 0, 0
KnightLago, 97, 6, 1, 5, 0, 97
Masterbobo (page does not exist), 0, 3, 3, 0, 0, 0
Mira, 0, 1, 1, 0, 0, 0
WBardwin, 0, 2, 2, 0, 0, 0
Iuio, 0, 1, 1, 0, 0, 0
John Foxe, 0, 1, 1, 0, 0, 0
Anthony_Appleyard, 51, 0, 0, 0, 38, 13
Bennyboyz3000 (page does not exist), 0, 36, 27, 9, 0, 0
PeteShanosky, 0, 2, 1, 1, 0, 0
Defender 911, 0, 1, 1, 0, 0, 0
Chronic The Wedgehog, 0, 1, 0, 1, 0, 0
Thedreamdied, 0, 2, 0, 2, 0, 0
DGG, 108, 172, 28, 144, 104, 4
Anthony Appleyard, 0, 2, 0, 2, 0, 0
Fishhead64, 50, 1, 0, 1, 47, 3
Joevanisland, 0, 1, 1, 0, 0, 0
Anietor, 0, 1, 1, 0, 0, 0
Lima, 0, 1, 1, 0, 0, 0
Mr.Z-man/RFA (page does not exist), 0, 2, 2, 0, 0, 0
Keefer4 (page does not exist), 0, 1, 1, 0, 0, 0
Pastordavid, 69, 19, 13, 6, 61, 8
Bec-Thorn-Berry, 0, 9, 5, 4, 0, 0
Andrew c, 0, 5, 3, 2, 0, 0
Anonymous Dissident, 0, 147, 56, 91, 0, 0
Ryan Postlethwaite, 0, 187, 78, 109, 0, 0
Ivygohnair, 0, 1, 1, 0, 0, 0
SynKobiety, 0, 1, 0, 1, 0, 0
Dr mindbender, 0, 1, 0, 1, 0, 0
Walton_monarchist89, 84, 0, 0, 0, 59, 25
Da.Tomato.Dude, 0, 1, 1, 0, 0, 0
Umedard (page does not exist), 0, 1, 1, 0, 0, 0
Nick mallory, 0, 51, 11, 40, 0, 0
Arkyan, 87, 45, 37, 8, 78, 9
Shirahadasha, 54, 35, 30, 5, 52, 2
Chrislk (page does not exist), 0, 1, 0, 1, 0, 0
Hex, 70, 6, 1, 5, 47, 23
TerriersFan, 46, 4, 2, 2, 35, 11
Butseriouslyfolks, 80, 2, 0, 2, 62, 18
Eskimospy, 0, 2, 1, 1, 0, 0
Agha Nader, 0, 2, 2, 0, 0, 0
Jmlk17, 44, 301, 137, 164, 40, 4
BlueValour (page does not exist), 0, 1, 1, 0, 0, 0
Spobmur (page does not exist), 0, 1, 1, 0, 0, 0
Rooot, 0, 1, 0, 1, 0, 0
Bridgeplayer, 0, 2, 1, 1, 0, 0
The Transhumanist, 0, 73, 22, 51, 0, 0
RGTraynor, 0, 22, 7, 15, 0, 0
Arf!, 0, 9, 8, 1, 0, 0
Abeg92/vt, 0, 6, 6, 0, 0, 0
El hombre de haha, 0, 5, 4, 1, 0, 0
BigDT/416 (page does not exist), 0, 1, 0, 1, 0, 0
TomasBat, 0, 32, 29, 3, 0, 0
TomasBat/Autographs, 0, 11, 11, 0, 0, 0
The Random Editor, 0, 95, 91, 4, 0, 0
Thunderwing, 0, 6, 6, 0, 0, 0
Reywas92, 0, 5, 2, 3, 0, 0
AxG/Userpage, 0, 1, 1, 0, 0, 0
AxG/Autograph Book, 0, 1, 1, 0, 0, 0
Simul8, 0, 5, 5, 0, 0, 0
Magnus animum, 0, 23, 19, 4, 0, 0
Magnus animum/Confusion (page does not exist), 0, 9, 7, 2, 0, 0
Hojimachong, 0, 3, 3, 0, 0, 0
Amphytrite, 0, 3, 2, 1, 0, 0
ABF, 0, 29, 4, 25, 0, 0
Anittas, 0, 5, 4, 1, 0, 0
AndonicO/Self-made Userboxes (page does not exist), 0, 1, 0, 1, 0, 0
Zeibura (page does not exist), 0, 68, 60, 8, 0, 0
Myleslong, 48, 15, 15, 0, 44, 4
Xihr, 0, 1, 1, 0, 0, 0
Cspurrier, 0, 4, 4, 0, 0, 0
A.Z. (page does not exist), 0, 16, 16, 0, 0, 0
Sam_Blacketer, 65, 0, 0, 0, 54, 11
124.183.228.151 (page does not exist), 0, 1, 1, 0, 0, 0
Monty845, 84, 36, 2, 34, 0, 84
Tomuk1 (page does not exist), 0, 1, 1, 0, 0, 0
Funpika (page does not exist), 0, 3, 2, 1, 0, 0
Boricuaeddie (page does not exist), 0, 50, 49, 1, 0, 0
Kittybrewster, 0, 7, 1, 6, 0, 0
Patricknoddy, 0, 2, 0, 2, 0, 0
BrownHairedGirl, 100, 17, 4, 13, 82, 18
Martinp23/NPWatcher, 0, 1, 0, 1, 0, 0
Ali'i, 0, 11, 0, 11, 0, 0
Paki U Like (page does not exist), 0, 1, 0, 1, 0, 0
Krimpet, 61, 55, 19, 36, 33, 28
Ali, 0, 8, 7, 1, 0, 0
The Phoenix Enforcer, 0, 1, 1, 0, 0, 0
Lankybugger, 0, 13, 13, 0, 0, 0
Lollipop Lady, 0, 2, 2, 0, 0, 0
Vpopescu, 0, 1, 1, 0, 0, 0
Bjrobinson, 0, 1, 0, 1, 0, 0
Doctor Arthritis Morbid1, 0, 1, 0, 1, 0, 0
Tabersyn30 (page does not exist), 0, 1, 0, 1, 0, 0
WarpstarRider, 0, 1, 0, 1, 0, 0
Hopw-2 (page does not exist), 0, 1, 0, 1, 0, 0
SqueakBox, 0, 27, 18, 9, 0, 0
Jsc83, 0, 1, 1, 0, 0, 0
Altosax456, 0, 1, 1, 0, 0, 0
Kevin Murray, 0, 6, 4, 2, 0, 0
One Night In Hackney, 0, 4, 2, 2, 0, 0
Wenli, 0, 23, 11, 12, 0, 0
Adambro (page does not exist), 0, 8, 7, 1, 0, 0
AGK, 84, 113, 14, 99, 60, 24
The undertow, 0, 79, 46, 33, 0, 0
Vassyana/admin, 0, 5, 4, 1, 0, 0
ISOLA'd ELBA (page does not exist), 0, 3, 3, 0, 0, 0
BillDeanCarter, 0, 1, 0, 1, 0, 0
Grammar-check, 0, 1, 1, 0, 0, 0
Feezo, 50, 13, 10, 3, 0, 50
Clio the Muse, 0, 3, 2, 1, 0, 0
Virtual Cowboy, 0, 2, 2, 0, 0, 0
Willy On Wheels (page does not exist), 0, 1, 1, 0, 0, 0
Tewy, 0, 1, 0, 1, 0, 0
Matt_Britt, 75, 0, 0, 0, 65, 10
Bladestorm, 0, 1, 1, 0, 0, 0
Matt Britt/Don't just do whatever, 0, 1, 1, 0, 0, 0
Matt Britt, 0, 2, 1, 1, 0, 0
Fnagaton, 0, 1, 0, 1, 0, 0
Croat_Canuck, 47, 0, 0, 0, 41, 6
Phoenix2 (page does not exist), 0, 47, 45, 2, 0, 0
TwinsMetsFan, 54, 0, 0, 0, 45, 9
Vishwin60, 0, 7, 6, 1, 0, 0
Northenglish (page does not exist), 0, 1, 0, 1, 0, 0
MPD01605, 0, 1, 1, 0, 0, 0
JohnnyAlbert10, 0, 3, 2, 1, 0, 0
Metallic95, 0, 2, 2, 0, 0, 0
G1ggy, 0, 30, 19, 11, 0, 0
The_Rambling_Man, 122, 0, 0, 0, 122, 0
Dave101, 0, 3, 3, 0, 0, 0
Mattythewhite, 113, 1, 1, 0, 0, 113
BlackJack, 0, 1, 1, 0, 0, 0
THUGCHILDz, 0, 2, 2, 0, 0, 0
R, 0, 22, 17, 5, 0, 0
Wikihermit (page does not exist), 0, 22, 17, 5, 0, 0
Eaomatrix, 0, 1, 1, 0, 0, 0
Ddstretch, 0, 11, 3, 8, 0, 0
PxMa (page does not exist), 0, 12, 1, 11, 0, 0
Dacium, 0, 7, 2, 5, 0, 0
Samir, 0, 51, 16, 35, 0, 0
CComMack, 0, 8, 7, 1, 0, 0
Sean William, 0, 18, 13, 5, 0, 0
Wpktsfs, 0, 15, 14, 1, 0, 0
Jayvdb, 52, 18, 2, 16, 52, 0
JayHenry, 0, 94, 22, 72, 0, 0
Q Original, 0, 1, 1, 0, 0, 0
Stammer (page does not exist), 0, 4, 4, 0, 0, 0
Lankybugger/ASBS, 0, 2, 2, 0, 0, 0
Shyamal, 68, 17, 4, 13, 51, 17
Biophys (page does not exist), 0, 8, 1, 7, 0, 0
Uncle G, 0, 3, 1, 2, 0, 0
Cool Blue, 0, 14, 13, 1, 0, 0
Colchicum, 0, 2, 1, 1, 0, 0
Oo7565, 0, 10, 9, 1, 0, 0
Phoebe, 0, 3, 1, 2, 0, 0
Abu ali, 0, 1, 1, 0, 0, 0
ObiterDicta, 0, 7, 7, 0, 0, 0
Vlad fedorov, 0, 1, 0, 1, 0, 0
William_Pietri, 70, 0, 0, 0, 64, 6
Trebor, 0, 9, 5, 4, 0, 0
Avb, 0, 6, 6, 0, 0, 0
William Pietri, 0, 2, 1, 1, 0, 0
Eyrian, 50, 1, 0, 1, 41, 9
HammerHeadHuman, 0, 1, 1, 0, 0, 0
Mcr616, 0, 1, 1, 0, 0, 0
Abeg92/ea, 0, 16, 15, 1, 0, 0
Wikihermit/Articles/RfA/Eyrian (page does not exist), 0, 1, 1, 0, 0, 0
Shanes, 42, 30, 29, 1, 38, 4
Arthur_Rubin, 107, 0, 0, 0, 104, 3
Christopher Sundita, 0, 36, 35, 1, 0, 0
Jondel, 41, 37, 35, 2, 41, 0
AdamSmithee, 0, 3, 2, 1, 0, 0
Dmharvey, 0, 4, 4, 0, 0, 0
RandomP, 0, 1, 1, 0, 0, 0
Meni Rosenfeld, 0, 2, 2, 0, 0, 0
Reswobslc, 0, 1, 1, 0, 0, 0
Lethe/sig, 0, 19, 15, 4, 0, 0
Wine Guy, 0, 2, 1, 1, 0, 0
T. Moitie, 0, 1, 1, 0, 0, 0
Knowing Is Half The Battle (page does not exist), 0, 3, 1, 2, 0, 0
Slumgum, 63, 0, 0, 0, 46, 17
Bballoakie, 0, 1, 1, 0, 0, 0
Spike Wilbury, 0, 58, 31, 27, 0, 0
Wikihermit/Articles/RfA/Slumgum (page does not exist), 0, 1, 1, 0, 0, 0
The Sunshine Man, 0, 33, 31, 2, 0, 0
Rabbeinu, 0, 2, 1, 1, 0, 0
MastCell, 66, 60, 16, 44, 61, 5
MoodyGroove, 0, 2, 1, 1, 0, 0
Joyous!, 0, 7, 4, 3, 0, 0
Assasin Joe, 0, 27, 5, 22, 0, 0
Nunh-huh, 27, 13, 12, 1, 26, 1
Alteripse, 20, 7, 7, 0, 19, 1
Countincr, 0, 1, 1, 0, 0, 0
Rustavo, 0, 1, 1, 0, 0, 0
Dlodge, 0, 1, 1, 0, 0, 0
Tearlach, 0, 1, 1, 0, 0, 0
Diberri, 13, 2, 2, 0, 13, 0
Levine2112 (page does not exist), 0, 3, 1, 2, 0, 0
Severa, 0, 3, 3, 0, 0, 0
Fyslee, 0, 1, 0, 1, 0, 0
Uthbrian, 0, 2, 2, 0, 0, 0
Regulations, 0, 1, 0, 1, 0, 0
Billy Ego, 0, 1, 0, 1, 0, 0
MrSomeone, 0, 2, 2, 0, 0, 0
Gretab (page does not exist), 0, 1, 1, 0, 0, 0
Kleinzach, 0, 1, 1, 0, 0, 0
Jacob Peters, 0, 1, 1, 0, 0, 0
Cascadia, 0, 1, 1, 0, 0, 0
GDonato, 52, 60, 36, 24, 47, 5
Daveh4h, 0, 9, 5, 4, 0, 0
David_Fuchs, 62, 0, 0, 0, 62, 0
Dark Dragon Flame, 0, 1, 1, 0, 0, 0
Qjuad, 0, 1, 1, 0, 0, 0
Pupster21, 0, 1, 1, 0, 0, 0
MZMcBride, 249, 4, 0, 4, 36, 213
St.daniel, 0, 9, 8, 1, 0, 0
Ugen64, 1, 89, 74, 15, 0, 1
Obscurans, 0, 1, 1, 0, 0, 0
SOPHIA, 0, 9, 8, 1, 0, 0
Ocatecir, 45, 8, 7, 1, 45, 0
Majoreditor, 0, 158, 38, 120, 0, 0
SemperFideliS81, 0, 4, 3, 1, 0, 0
Sxeptomaniac, 0, 5, 3, 2, 0, 0
TML, 0, 6, 4, 2, 0, 0
Csernica, 0, 2, 2, 0, 0, 0
Warlordjohncarter (page does not exist), 0, 15, 3, 12, 0, 0
T-dot, 0, 4, 4, 0, 0, 0
Soulkeeper, 0, 1, 1, 0, 0, 0
Nina-no, 0, 1, 1, 0, 0, 0
Cnyborg, 0, 1, 1, 0, 0, 0
Wikihermit/Articles/RfA/Rettetast (page does not exist), 0, 1, 1, 0, 0, 0
PaulVIF, 0, 1, 1, 0, 0, 0
Jezebel Parks, 0, 1, 1, 0, 0, 0
Falsedef, 0, 7, 7, 0, 0, 0
Paul Erik, 0, 80, 16, 64, 0, 0
Endroit, 0, 3, 3, 0, 0, 0
Twooars, 0, 34, 12, 22, 0, 0
Felixboy, 0, 5, 5, 0, 0, 0
Two-Sixteen, 0, 1, 1, 0, 0, 0
Fneep, 0, 1, 1, 0, 0, 0
Feddhicks, 0, 1, 1, 0, 0, 0
Sawyer12477, 0, 1, 0, 1, 0, 0
EnglishEfternamn, 0, 1, 1, 0, 0, 0
Mom2jandk, 0, 2, 2, 0, 0, 0
Benzocane, 0, 1, 1, 0, 0, 0
Seattle_Skier, 30, 0, 0, 0, 30, 0
Jespinos, 0, 2, 1, 1, 0, 0
Wikihermit/Articles/RfA/AQu01rius (page does not exist), 0, 1, 1, 0, 0, 0
It's-is-not-a-genitive, 0, 4, 4, 0, 0, 0
Recurring dreams, 0, 28, 21, 7, 0, 0
Ideogram, 0, 4, 2, 2, 0, 0
After_Midnight, 69, 0, 0, 0, 69, 0
PageantUpdater, 0, 2, 2, 0, 0, 0
Shyam, 0, 1, 1, 0, 0, 0
Resurgent insurgent, 0, 8, 6, 2, 0, 0
Lanky, 0, 9, 8, 1, 0, 0
Xy7, 0, 3, 1, 2, 0, 0
Defrosted, 0, 3, 3, 0, 0, 0
ALoan, 23, 7, 7, 0, 22, 1
AllynJ, 0, 1, 1, 0, 0, 0
Tim.bounceback, 0, 11, 10, 1, 0, 0
Tim.bounceback/Userboxes/List-used (page does not exist), 0, 3, 3, 0, 0, 0
Mdcollins1984, 0, 1, 1, 0, 0, 0
Stephen Turner, 0, 1, 1, 0, 0, 0
Loganberry, 0, 2, 2, 0, 0, 0
Lmc169, 0, 3, 3, 0, 0, 0
Nenyedi (page does not exist), 0, 3, 3, 0, 0, 0
Radio orange (page does not exist), 0, 2, 2, 0, 0, 0
Grumpygrumpy, 0, 1, 1, 0, 0, 0
Cricket02, 0, 9, 5, 4, 0, 0
Lucasbfr, 56, 12, 6, 6, 56, 0
Hdt83, 64, 32, 16, 16, 0, 64
Askari Mark, 0, 7, 2, 5, 0, 0
LessHeard_vanU, 204, 0, 0, 0, 31, 173
LessHeard vanU, 0, 113, 23, 90, 0, 0
Neranei (page does not exist), 0, 21, 15, 6, 0, 0
75.23.155.218 (page does not exist), 0, 2, 2, 0, 0, 0
Cla68, 0, 27, 7, 20, 0, 0
FNMF, 0, 1, 0, 1, 0, 0
Daniel, 240, 149, 55, 94, 222, 18
BrendelSignature, 37, 1, 1, 0, 37, 0
C.Fred, 29, 8, 2, 6, 29, 0
Cowman109/Smile, 0, 11, 11, 0, 0, 0
Anas_Salloum, 47, 0, 0, 0, 47, 0
Cedar-Guardian (page does not exist), 0, 2, 2, 0, 0, 0
Asabbagh, 0, 1, 1, 0, 0, 0
Ralhazzaa, 0, 1, 1, 0, 0, 0
Yonatan, 50, 5, 4, 1, 50, 0
Majorly/MU (page does not exist), 0, 22, 17, 5, 0, 0
EdBoy002, 0, 5, 5, 0, 0, 0
CJ, 0, 10, 10, 0, 0, 0
D. Recorder, 0, 6, 5, 1, 0, 0
Denelson83, 42, 49, 48, 1, 37, 5
Alanyst, 0, 2, 1, 1, 0, 0
Eternal Pink, 0, 1, 1, 0, 0, 0
Lego3400, 0, 1, 1, 0, 0, 0
The Hippie, 0, 1, 1, 0, 0, 0
Alvestrand, 24, 1, 1, 0, 24, 0
G1ggy/Contribs (page does not exist), 0, 24, 14, 10, 0, 0
Manderiko, 0, 5, 3, 2, 0, 0
PIrish, 0, 2, 1, 1, 0, 0
Abu badali, 0, 4, 2, 2, 0, 0
The Evil Spartan, 0, 9, 1, 8, 0, 0
Lemonflash, 0, 46, 45, 1, 0, 0
Arctic.gnome, 37, 1, 0, 1, 35, 2
WilyD, 47, 25, 9, 16, 36, 11
Nihiltres, 32, 32, 10, 22, 32, 0
Nihiltres/Sandbox, 0, 3, 3, 0, 0, 0
Akradecki, 41, 4, 4, 0, 41, 0
NHRHS2010, 0, 191, 20, 171, 0, 0
Madman bum and angel/Desk (page does not exist), 0, 8, 8, 0, 0, 0
Bjelleklang, 56, 0, 0, 0, 46, 10
Bobak, 62, 1, 1, 0, 62, 0
Xtreme racer, 0, 1, 1, 0, 0, 0
Fire Star (page does not exist), 0, 86, 86, 0, 0, 0
Atabek (page does not exist), 0, 1, 1, 0, 0, 0
Pejman47, 0, 1, 1, 0, 0, 0
Behmod (page does not exist), 0, 1, 1, 0, 0, 0
Edwin Herdman, 0, 6, 6, 0, 0, 0
Yamamoto_Ichiro, 80, 0, 0, 0, 59, 21
Carlossuarez46, 0, 154, 45, 109, 0, 0
Paxse, 91, 5, 2, 3, 0, 91
Flubeca, 0, 7, 7, 0, 0, 0
DBZROCKS, 0, 3, 3, 0, 0, 0
Gaff, 0, 30, 19, 11, 0, 0
Mawfive, 0, 1, 1, 0, 0, 0
Whstchy, 0, 5, 4, 1, 0, 0
Yamamoto Ichiro, 0, 18, 10, 8, 0, 0
Anywherebuthere23 (page does not exist), 0, 1, 0, 1, 0, 0
G1ggy/RfA (page does not exist), 0, 1, 0, 1, 0, 0
Orangemarlin, 0, 32, 11, 21, 0, 0
Haber, 0, 1, 0, 1, 0, 0
Arnon Chaffin (page does not exist), 0, 9, 9, 0, 0, 0
E, 74, 15, 8, 7, 0, 74
Walton77 (page does not exist), 0, 3, 2, 1, 0, 0
Kurykh, 0, 8, 4, 4, 0, 0
FROGPOO (page does not exist), 0, 1, 1, 0, 0, 0
Christopher_Parham, 70, 0, 0, 0, 66, 4
Blueboy96, 53, 7, 3, 4, 0, 53
Telcourbanio, 0, 1, 1, 0, 0, 0
Flowerpotman, 0, 12, 4, 8, 0, 0
