14555606,2007-12-11T23:26:22Z
14581694,2007-12-13T12:23:42Z
14583807,2007-12-13T12:54:30Z
14586796,2007-12-13T15:11:02Z
14590615,2007-12-13T23:15:19Z
14580583,2007-12-14T01:21:32Z
14556916,2007-12-14T18:35:30Z
14604282,2007-12-15T00:43:15Z
14609875,2007-12-15T04:06:36Z
14579715,2007-12-17T12:25:53Z
14652963,2007-12-18T12:16:40Z
14670026,2007-12-19T08:14:28Z
14657595,2007-12-19T12:18:40Z
14675699,2007-12-19T17:02:53Z
13321091,2007-12-22T04:22:19Z
14721538,2007-12-23T01:05:34Z
14732467,2007-12-23T23:21:34Z
14689848,2007-12-24T16:15:59Z
14779185,2007-12-26T06:48:57Z
14789375,2007-12-27T21:11:03Z
14811419,2007-12-28T13:06:07Z
14850686,2007-12-30T15:47:37Z
14888308,2008-01-02T04:04:54Z
14833874,2008-01-02T23:20:33Z
14523449,2008-01-03T11:10:05Z
14906876,2008-01-03T17:19:03Z
14910033,2008-01-03T17:26:05Z
14937158,2008-01-05T18:27:21Z
14982048,2008-01-08T15:53:05Z
14923763,2008-01-08T23:19:40Z
15003159,2008-01-09T15:40:05Z
15013369,2008-01-10T02:48:11Z
15018411,2008-01-10T16:37:37Z
15027712,2008-01-11T03:16:36Z
15029389,2008-01-12T02:22:24Z
15102079,2008-01-13T09:26:38Z
15081933,2008-01-13T17:47:39Z
15110601,2008-01-15T07:46:42Z
15114367,2008-01-15T17:39:12Z
15126428,2008-01-16T07:21:32Z
15206090,2008-01-21T01:07:10Z
15153984,2008-01-21T18:22:46Z
15223262,2008-01-22T02:56:58Z
15261959,2008-01-24T01:27:34Z
15277884,2008-01-24T20:20:41Z
15223423,2008-01-26T01:24:30Z
15301632,2008-01-26T01:45:21Z
15303606,2008-01-26T05:56:02Z
15302831,2008-01-26T15:51:03Z
15305118,2008-01-26T19:05:09Z
15319738,2008-01-27T14:22:51Z
15333322,2008-01-27T22:02:58Z
15341661,2008-01-29T00:06:40Z
15370119,2008-01-30T13:02:50Z
15277129,2008-01-30T13:08:05Z
15381724,2008-01-30T19:47:11Z
15391953,2008-01-31T04:17:05Z
15365129,2008-01-31T18:13:17Z
15399876,2008-01-31T18:34:01Z
15402600,2008-02-01T00:12:32Z
15385911,2008-02-01T00:19:01Z
15413877,2008-02-03T20:45:57Z
10105878,2008-02-04T13:26:54Z
15365241,2008-02-05T15:10:18Z
15487748,2008-02-06T00:12:31Z
15103781,2008-02-06T01:56:19Z
15496443,2008-02-06T19:28:48Z
15570923,2008-02-10T16:16:55Z
15499137,2008-02-12T17:45:42Z
15624965,2008-02-13T16:55:00Z
14582847,2008-02-14T10:15:35Z
15621555,2008-02-15T12:09:05Z
15665309,2008-02-16T03:34:20Z
15667411,2008-02-17T02:23:37Z
15686079,2008-02-17T20:26:17Z
15685367,2008-02-17T22:03:49Z
15692000,2008-02-17T23:51:23Z
15706413,2008-02-19T04:43:21Z
15710806,2008-02-20T16:56:16Z
15744406,2008-02-20T22:37:12Z
15760732,2008-02-22T00:21:58Z
15769045,2008-02-22T18:29:22Z
15774009,2008-02-23T02:22:26Z
15810168,2008-02-24T21:04:03Z
15828831,2008-02-26T19:11:25Z
15855299,2008-02-27T22:43:32Z
15872746,2008-02-28T04:42:08Z
15897819,2008-02-29T19:55:43Z
15923573,2008-03-02T04:05:29Z
16062160,2008-03-03T00:22:17Z
15969620,2008-03-04T20:11:47Z
16010117,2008-03-07T00:03:10Z
16053578,2008-03-10T17:33:04Z
16063177,2008-03-10T22:11:35Z
16061691,2008-03-12T01:43:49Z
16108567,2008-03-12T16:37:09Z
16122103,2008-03-13T20:20:16Z
16148663,2008-03-14T09:16:42Z
16160363,2008-03-14T16:31:46Z
15057355,2008-03-15T07:04:19Z
16214829,2008-03-17T21:12:21Z
16223738,2008-03-17T21:33:55Z
16089646,2008-03-18T04:20:37Z
16327403,2008-03-20T13:31:14Z
16276960,2008-03-20T19:57:58Z
16302174,2008-03-22T03:50:45Z
2492619,2008-03-26T14:13:10Z
16374139,2008-03-27T14:28:13Z
16522985,2008-03-31T15:50:24Z
7526459,2008-03-31T17:06:25Z
16556659,2008-04-01T16:24:11Z
16605426,2008-04-03T04:07:26Z
16614677,2008-04-03T15:09:00Z
16753159,2008-04-11T01:22:29Z
16748784,2008-04-11T09:41:31Z
16773339,2008-04-14T01:16:11Z
16609968,2008-04-14T20:28:53Z
16821698,2008-04-15T07:04:55Z
16962446,2008-04-23T19:44:42Z
16969128,2008-04-24T11:56:54Z
16998829,2008-04-26T01:02:38Z
17003599,2008-04-30T00:49:28Z
17039695,2008-05-01T11:38:39Z
17104686,2008-05-01T23:49:25Z
17057034,2008-05-02T22:11:17Z
17157407,2008-05-05T09:52:20Z
17252986,2008-05-11T05:51:52Z
17269281,2008-05-12T14:24:25Z
17264657,2008-05-13T15:39:30Z
17287318,2008-05-14T22:30:12Z
17334669,2008-05-16T10:07:10Z
17351736,2008-05-17T10:22:37Z
17412931,2008-05-21T09:55:15Z
17426226,2008-05-22T14:26:43Z
17418691,2008-05-24T02:44:38Z
17479967,2008-05-24T23:05:56Z
17511838,2008-05-27T14:17:02Z
17532417,2008-05-27T23:15:53Z
17589791,2008-06-02T21:57:29Z
17645875,2008-06-04T00:58:49Z
17654257,2008-06-06T10:18:09Z
17695728,2008-06-07T07:01:44Z
17709254,2008-06-08T19:38:18Z
16945251,2008-06-10T18:30:32Z
17771037,2008-06-11T18:05:32Z
17884644,2008-06-18T04:17:08Z
17843957,2008-06-18T06:55:29Z
17882070,2008-06-18T22:09:56Z
14899290,2008-06-18T22:56:08Z
17900190,2008-06-19T04:16:20Z
17909721,2008-06-19T21:00:26Z
17915964,2008-06-20T03:49:29Z
17706879,2008-06-23T16:08:04Z
17981250,2008-06-24T03:13:40Z
18064781,2008-06-29T02:18:55Z
18098420,2008-06-30T21:20:56Z
18095513,2008-07-01T19:03:19Z
18136121,2008-07-02T22:24:40Z
18137501,2008-07-03T00:36:20Z
18063540,2008-07-07T00:05:25Z
18208080,2008-07-07T16:19:54Z
18218891,2008-07-08T08:16:38Z
18257470,2008-07-10T13:24:32Z
17573086,2008-07-12T19:42:04Z
18330964,2008-07-15T03:33:56Z
18339469,2008-07-16T01:49:42Z
18366478,2008-07-16T19:07:36Z
18504567,2008-07-26T19:49:16Z
18505000,2008-07-26T22:04:47Z
18488856,2008-07-27T13:16:36Z
18374383,2008-07-28T12:48:16Z
18535979,2008-07-29T16:53:48Z
18614458,2008-08-04T17:12:43Z
18616445,2008-08-05T06:11:37Z
18642798,2008-08-09T13:54:00Z
18633985,2008-08-10T19:40:56Z
18780785,2008-08-16T18:09:02Z
18816378,2008-08-18T22:27:57Z
18814902,2008-08-19T17:33:07Z
18867256,2008-08-22T20:28:27Z
18929905,2008-08-26T09:14:16Z
18888099,2008-08-27T22:29:46Z
18936232,2008-08-30T14:35:39Z
18905978,2008-08-31T01:26:09Z
19063350,2008-09-03T19:22:58Z
991931,2008-09-04T16:08:46Z
19262374,2008-09-10T17:27:13Z
19262383,2008-09-10T17:28:41Z
19262405,2008-09-10T17:31:07Z
19262572,2008-09-10T17:48:18Z
19262582,2008-09-10T17:49:25Z
19262622,2008-09-10T17:52:32Z
19262661,2008-09-10T17:55:52Z
19262693,2008-09-10T17:58:36Z
19262703,2008-09-10T17:59:30Z
19262719,2008-09-10T18:00:44Z
19264285,2008-09-10T20:29:21Z
19264311,2008-09-10T20:31:29Z
19264334,2008-09-10T20:33:12Z
19264984,2008-09-10T21:28:26Z
19265029,2008-09-10T21:31:39Z
19265047,2008-09-10T21:32:42Z
19265068,2008-09-10T21:33:37Z
19265232,2008-09-10T21:46:36Z
19265096,2008-09-10T21:47:09Z
19265254,2008-09-10T21:48:40Z
19265530,2008-09-10T22:11:14Z
19265625,2008-09-10T22:14:44Z
19265820,2008-09-10T22:30:27Z
19266015,2008-09-10T22:53:55Z
19266099,2008-09-10T22:56:21Z
19266107,2008-09-10T22:57:13Z
19266115,2008-09-10T22:58:17Z
19266126,2008-09-10T22:59:35Z
19266131,2008-09-10T23:00:36Z
19266142,2008-09-10T23:01:41Z
19266151,2008-09-10T23:02:23Z
19266160,2008-09-10T23:03:14Z
19266171,2008-09-10T23:03:53Z
19266177,2008-09-10T23:04:53Z
19266186,2008-09-10T23:05:36Z
19266193,2008-09-10T23:06:43Z
19266412,2008-09-10T23:31:14Z
19266422,2008-09-10T23:31:54Z
19266440,2008-09-10T23:33:03Z
19266455,2008-09-10T23:33:52Z
19266468,2008-09-10T23:34:50Z
19266492,2008-09-10T23:36:19Z
19266517,2008-09-10T23:38:36Z
19266531,2008-09-10T23:39:28Z
19266548,2008-09-10T23:40:41Z
19266556,2008-09-10T23:41:38Z
19266567,2008-09-10T23:42:35Z
19266581,2008-09-10T23:43:29Z
19266608,2008-09-10T23:45:28Z
19266615,2008-09-10T23:46:22Z
19266632,2008-09-10T23:47:11Z
19266640,2008-09-10T23:48:00Z
19266648,2008-09-10T23:48:51Z
19266658,2008-09-10T23:49:41Z
19266665,2008-09-10T23:50:19Z
19266670,2008-09-10T23:50:58Z
19274444,2008-09-11T15:50:43Z
19274458,2008-09-11T15:51:50Z
19274476,2008-09-11T15:52:35Z
19274497,2008-09-11T15:53:24Z
19274504,2008-09-11T15:54:02Z
19274512,2008-09-11T15:54:40Z
19274521,2008-09-11T15:55:10Z
19274541,2008-09-11T15:55:48Z
19274550,2008-09-11T15:56:20Z
19274562,2008-09-11T15:57:04Z
2107632,2008-09-11T15:58:44Z
19274613,2008-09-11T15:59:24Z
19274645,2008-09-11T16:02:17Z
19274655,2008-09-11T16:03:03Z
19274661,2008-09-11T16:03:39Z
19274666,2008-09-11T16:04:22Z
19274671,2008-09-11T16:04:53Z
19274678,2008-09-11T16:05:22Z
19274684,2008-09-11T16:06:06Z
19274746,2008-09-11T16:09:55Z
19274754,2008-09-11T16:10:23Z
19274782,2008-09-11T16:12:24Z
19274786,2008-09-11T16:12:54Z
19274795,2008-09-11T16:13:31Z
19274799,2008-09-11T16:14:00Z
19274802,2008-09-11T16:14:24Z
19274812,2008-09-11T16:14:49Z
19274821,2008-09-11T16:15:22Z
19275008,2008-09-11T16:28:13Z
19275016,2008-09-11T16:28:38Z
19279155,2008-09-11T22:21:18Z
19279168,2008-09-11T22:22:01Z
19279174,2008-09-11T22:22:22Z
19279186,2008-09-11T22:22:56Z
19279226,2008-09-11T22:25:19Z
19279231,2008-09-11T22:25:44Z
19279236,2008-09-11T22:26:06Z
19279248,2008-09-11T22:26:44Z
19279340,2008-09-11T22:34:45Z
19306029,2008-09-13T21:04:08Z
19306052,2008-09-13T21:05:57Z
19306068,2008-09-13T21:07:20Z
19306085,2008-09-13T21:08:42Z
19306107,2008-09-13T21:10:41Z
19252007,2008-09-15T21:07:32Z
19265693,2008-09-17T23:22:27Z
19264052,2008-09-18T19:32:37Z
19324514,2008-09-22T04:06:04Z
19366869,2008-09-27T15:00:59Z
19452676,2008-10-01T01:44:50Z
19374158,2008-10-04T00:28:50Z
19503319,2008-10-05T15:31:09Z
19519743,2008-10-06T18:14:48Z
19532029,2008-10-07T02:25:55Z
19546974,2008-10-08T01:31:51Z
19591709,2008-10-11T21:27:46Z
19621954,2008-10-12T18:15:00Z
19625626,2008-10-12T20:32:13Z
19634191,2008-10-14T12:22:50Z
19640596,2008-10-14T19:56:58Z
19666930,2008-10-15T13:58:16Z
19739086,2008-10-19T05:03:17Z
19775645,2008-10-22T00:51:22Z
19821090,2008-10-24T19:13:39Z
19876448,2008-10-28T19:03:06Z
19931595,2008-11-01T13:47:33Z
7762510,2008-11-04T09:11:47Z
19987033,2008-11-05T19:12:18Z
20077330,2008-11-12T03:07:11Z
3423399,2008-11-14T21:25:13Z
9668631,2008-11-14T21:41:06Z
20117728,2008-11-15T13:27:11Z
20185557,2008-11-19T20:45:39Z
20237816,2008-11-23T15:17:26Z
20274976,2008-11-25T16:52:15Z
20271058,2008-11-25T19:55:22Z
20321156,2008-11-28T05:59:07Z
20349507,2008-11-30T00:41:09Z
20296430,2008-11-30T20:39:35Z
20378358,2008-12-01T22:20:18Z
20369709,2008-12-02T21:16:16Z
20516654,2008-12-10T07:50:21Z
20588106,2008-12-15T02:04:04Z
20608879,2008-12-16T11:07:02Z
20740695,2008-12-24T08:09:14Z
20749889,2008-12-24T22:36:36Z
20761306,2008-12-26T00:11:40Z
20800455,2008-12-29T19:07:28Z
20946482,2009-01-11T23:41:16Z
20987484,2009-01-16T21:00:15Z
21025247,2009-01-17T17:31:28Z
21124271,2009-01-22T01:07:13Z
21123566,2009-01-22T23:23:31Z
21114686,2009-01-23T22:24:20Z
21261513,2009-02-02T20:16:22Z
21335981,2009-02-07T11:37:21Z
21404216,2009-02-12T23:15:07Z
21431238,2009-02-14T08:50:23Z
21495070,2009-02-18T19:38:50Z
21404786,2009-02-21T12:08:24Z
21574367,2009-02-24T20:27:53Z
21620736,2009-02-27T21:10:08Z
21727833,2009-03-06T06:10:42Z
21740817,2009-03-07T16:32:24Z
21819331,2009-03-08T20:26:19Z
21804283,2009-03-11T15:04:35Z
21870379,2009-03-17T16:00:07Z
21952071,2009-03-20T17:39:54Z
21941585,2009-03-21T14:45:21Z
22015168,2009-03-24T05:20:58Z
21989199,2009-03-25T19:32:15Z
22030785,2009-03-26T00:16:17Z
22067986,2009-03-27T23:10:46Z
22078192,2009-03-28T23:49:01Z
22069184,2009-04-05T12:14:23Z
22213999,2009-04-07T21:07:29Z
22252336,2009-04-09T11:52:22Z
22253817,2009-04-09T11:54:58Z
22280744,2009-04-11T20:13:40Z
22288842,2009-04-13T12:42:18Z
22296554,2009-04-13T12:58:46Z
22323249,2009-04-15T09:58:27Z
22297728,2009-04-15T14:23:27Z
21711409,2009-04-15T15:40:51Z
22275413,2009-04-17T13:44:28Z
22187959,2009-04-21T23:15:07Z
22415766,2009-04-22T02:46:16Z
22469897,2009-04-25T21:38:08Z
22560844,2009-05-02T23:23:09Z
22603518,2009-05-05T13:35:04Z
22638195,2009-05-09T20:39:28Z
22624159,2009-05-11T00:16:17Z
22637785,2009-05-11T13:04:40Z
22681676,2009-05-11T21:03:57Z
22691998,2009-05-12T16:58:51Z
22679278,2009-05-12T18:12:28Z
22744814,2009-05-16T23:43:02Z
22631585,2009-05-18T02:05:34Z
22759986,2009-05-18T15:54:38Z
22826517,2009-05-24T00:17:26Z
22911166,2009-05-31T05:56:09Z
13221232,2009-06-03T16:43:10Z
1969710,2009-06-03T22:31:33Z
11681733,2009-06-03T22:32:55Z
22990011,2009-06-04T12:51:22Z
22990170,2009-06-04T14:30:54Z
23018713,2009-06-06T22:46:15Z
23068858,2009-06-09T19:17:21Z
3646693,2009-06-09T21:17:01Z
3414076,2009-06-09T22:46:22Z
1209457,2009-06-09T22:47:21Z
1130063,2009-06-09T22:48:13Z
1761324,2009-06-09T22:57:49Z
1364019,2009-06-09T22:57:52Z
9468479,2009-06-09T22:57:52Z
12617137,2009-06-09T22:58:03Z
2858849,2009-06-09T23:18:08Z
3190762,2009-06-09T23:25:43Z
1209634,2009-06-09T23:25:50Z
4036155,2009-06-09T23:43:18Z
1467018,2009-06-09T23:46:49Z
1236709,2009-06-09T23:47:20Z
2104397,2009-06-09T23:50:58Z
1209572,2009-06-09T23:55:06Z
991918,2009-06-10T00:04:30Z
2855076,2009-06-10T00:09:21Z
3050183,2009-06-10T00:09:36Z
2802971,2009-06-10T01:54:15Z
2744283,2009-06-10T01:55:12Z
1619326,2009-06-10T01:55:29Z
1039316,2009-06-10T01:56:14Z
4191283,2009-06-10T02:10:48Z
3666791,2009-06-10T02:11:41Z
16181350,2009-06-10T02:12:02Z
2982893,2009-06-10T02:13:52Z
3375796,2009-06-10T02:14:01Z
3632070,2009-06-10T02:14:03Z
3641842,2009-06-10T02:14:07Z
2973844,2009-06-10T02:14:14Z
3014510,2009-06-10T02:14:17Z
5821289,2009-06-10T02:14:21Z
4093594,2009-06-10T02:14:31Z
4207843,2009-06-10T02:15:25Z
3356202,2009-06-10T02:17:17Z
2385001,2009-06-10T02:17:23Z
3048468,2009-06-10T02:17:28Z
2100348,2009-06-10T02:17:31Z
1265622,2009-06-10T02:17:35Z
16195070,2009-06-10T02:17:47Z
1405183,2009-06-10T02:17:48Z
5248825,2009-06-10T02:18:00Z
3495808,2009-06-10T02:18:02Z
3282801,2009-06-10T02:18:11Z
2619122,2009-06-10T02:19:05Z
16195456,2009-06-10T02:19:17Z
4910962,2009-06-10T02:19:24Z
16194970,2009-06-10T02:19:38Z
2605497,2009-06-10T02:21:26Z
3566813,2009-06-10T02:21:33Z
1677284,2009-06-10T02:21:35Z
1111534,2009-06-10T02:22:48Z
1896588,2009-06-10T02:22:52Z
1158131,2009-06-10T02:23:00Z
991936,2009-06-10T02:23:04Z
2542535,2009-06-10T02:23:06Z
3821780,2009-06-10T02:23:14Z
1854747,2009-06-10T02:23:17Z
3296003,2009-06-10T02:23:23Z
3277669,2009-06-10T02:31:49Z
3834267,2009-06-10T02:31:52Z
3620689,2009-06-10T02:32:00Z
1655968,2009-06-10T02:32:06Z
2373587,2009-06-10T02:32:10Z
5083276,2009-06-10T02:32:18Z
3916622,2009-06-10T02:32:22Z
2557287,2009-06-10T02:32:29Z
5363575,2009-06-10T02:32:34Z
1003034,2009-06-10T02:32:36Z
2659088,2009-06-10T02:32:46Z
1710514,2009-06-10T02:32:53Z
2827996,2009-06-10T02:34:40Z
16195161,2009-06-10T02:34:52Z
5239686,2009-06-10T02:35:01Z
2224828,2009-06-10T02:35:05Z
2656860,2009-06-10T02:35:14Z
4153340,2009-06-10T02:35:22Z
4206464,2009-06-10T02:35:31Z
3375732,2009-06-10T02:35:40Z
5212784,2009-06-10T02:35:49Z
3404032,2009-06-10T02:35:57Z
3487541,2009-06-10T02:36:03Z
10592697,2009-06-10T03:05:53Z
2703782,2009-06-10T14:15:36Z
2099669,2009-06-10T14:15:42Z
3331032,2009-06-10T14:15:45Z
2805675,2009-06-10T14:15:49Z
1548078,2009-06-10T14:15:52Z
3083780,2009-06-10T14:15:53Z
2394259,2009-06-10T14:15:58Z
2851127,2009-06-10T14:16:01Z
1258129,2009-06-10T14:16:06Z
1363805,2009-06-10T14:16:09Z
2701364,2009-06-10T14:16:13Z
5049973,2009-06-10T14:16:19Z
5168998,2009-06-10T14:18:18Z
5136054,2009-06-10T14:18:21Z
1618847,2009-06-10T14:18:27Z
3241499,2009-06-10T14:18:56Z
4525312,2009-06-10T14:19:01Z
1727393,2009-06-10T14:19:02Z
991915,2009-06-10T14:19:07Z
3350539,2009-06-10T14:19:09Z
1134053,2009-06-10T14:19:14Z
1176597,2009-06-10T14:19:16Z
1581929,2009-06-10T14:19:20Z
2912602,2009-06-10T14:19:25Z
4585590,2009-06-10T14:19:29Z
3966657,2009-06-10T14:19:32Z
2294211,2009-06-10T14:19:37Z
3895174,2009-06-10T14:19:41Z
3076956,2009-06-10T14:19:43Z
1598951,2009-06-10T14:19:46Z
2441487,2009-06-10T14:19:49Z
1789219,2009-06-10T14:19:54Z
1559522,2009-06-10T14:22:20Z
2527380,2009-06-10T14:22:24Z
2606204,2009-06-10T14:22:24Z
2865001,2009-06-10T14:22:29Z
6011408,2009-06-10T14:22:33Z
1942122,2009-06-10T14:22:35Z
3776068,2009-06-10T14:22:37Z
2404479,2009-06-10T14:22:40Z
3985931,2009-06-10T14:22:45Z
991949,2009-06-10T14:22:47Z
5848966,2009-06-10T14:22:52Z
4210780,2009-06-10T14:22:55Z
1008045,2009-06-10T14:22:56Z
1867084,2009-06-10T14:23:02Z
4551783,2009-06-10T14:23:02Z
3136511,2009-06-10T14:23:06Z
1164171,2009-06-10T14:23:09Z
3253191,2009-06-10T14:23:13Z
4121255,2009-06-10T14:23:15Z
3026721,2009-06-10T14:23:16Z
5233632,2009-06-10T14:23:20Z
16194751,2009-06-10T14:23:23Z
1078125,2009-06-10T14:23:25Z
2125862,2009-06-10T14:26:56Z
3424801,2009-06-10T14:26:58Z
1009801,2009-06-10T14:27:04Z
3077880,2009-06-10T14:27:04Z
5144457,2009-06-10T14:27:09Z
5493518,2009-06-10T14:27:12Z
1406553,2009-06-10T14:27:16Z
16195138,2009-06-10T14:27:19Z
2872325,2009-06-10T14:27:23Z
1072724,2009-06-10T14:27:24Z
4244808,2009-06-10T14:27:31Z
2725487,2009-06-10T14:27:32Z
1143727,2009-06-10T14:27:36Z
5488397,2009-06-10T14:27:37Z
4464662,2009-06-10T14:27:40Z
